frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
767,8,167,670,,0.000,object,0.904,,0.000,Frag,1.000
768,8,157,667,,0.000,object,0.911,,0.000,Frag,0.996
769,8,134,656,,0.000,object,0.880,,0.000,Frag,0.721
770,8,117,633,,0.000,object,0.839,,0.000,Bead,0.912
771,8,113,607,,0.000,object,0.812,,0.000,Frag,0.535
772,8,132,591,,0.000,object,0.885,,0.000,Bead,0.994
773,8,157,567,,0.000,object,0.865,,0.000,Frag,0.790
774,8,175,556,,0.000,object,0.801,,0.000,Frag,0.963
776,8,265,544,,0.000,object,0.817,,0.000,Frag,0.995
778,8,296,521,,0.000,object,0.857,,0.000,Bead,0.946
779,8,300,516,,0.000,object,0.813,,0.000,Bead,0.635
780,8,304,514,,0.000,object,0.801,,0.000,Frag,0.658
784,8,299,510,,0.000,object,0.830,,0.000,Frag,0.964
785,8,293,507,,0.000,object,0.872,,0.000,Frag,0.573
786,8,285,506,,0.000,object,0.854,,0.000,Organic,0.497
787,8,282,503,,0.000,object,0.829,,0.000,Frag,0.916
788,8,272,496,,0.000,object,0.851,,0.000,Bead,0.788
789,8,254,487,,0.000,object,0.848,,0.000,Organic,0.782
790,8,239,477,,0.000,object,0.881,,0.000,Frag,0.964
791,8,217,474,,0.000,object,0.846,,0.000,Frag,0.862
792,8,188,473,,0.000,object,0.851,,0.000,Frag,0.536
793,8,171,464,,0.000,object,0.826,,0.000,Bead,0.998
794,8,151,463,,0.000,object,0.804,,0.000,Bead,1.000
795,8,127,460,,0.000,object,0.822,,0.000,Bead,0.999
796,8,101,454,,0.000,object,0.859,,0.000,Bead,0.962
797,8,97,443,,0.000,object,0.871,,0.000,Bead,0.999
798,8,97,438,,0.000,object,0.892,,0.000,Bead,0.999
799,8,87,434,,0.000,object,0.812,,0.000,Bead,1.000
800,8,90,428,,0.000,object,0.851,,0.000,Bead,0.960
801,8,97,414,,0.000,object,0.859,,0.000,Bead,0.813
802,8,103,400,,0.000,object,0.909,,0.000,Frag,0.605
803,8,117,389,,0.000,object,0.833,,0.000,Bead,0.617
804,8,130,374,,0.000,object,0.882,,0.000,Frag,0.909
805,8,145,357,,0.000,object,0.836,,0.000,Frag,0.997
807,8,187,351,,0.000,object,0.809,,0.000,Frag,1.000
808,8,210,350,,0.000,object,0.867,,0.000,Frag,1.000
809,8,225,349,,0.000,object,0.873,,0.000,Frag,1.000
810,8,244,341,,0.000,object,0.870,,0.000,Frag,0.999
811,8,261,331,,0.000,object,0.915,,0.000,Frag,0.977
812,8,266,324,,0.000,object,0.934,,0.000,Frag,0.999
813,8,271,312,,0.000,object,0.933,,0.000,Frag,0.950
814,8,272,299,,0.000,object,0.827,,0.000,Frag,0.999
815,8,263,284,,0.000,object,0.858,,0.000,Frag,1.000
816,8,257,265,,0.000,object,0.877,,0.000,Frag,1.000
817,8,247,254,,0.000,object,0.892,,0.000,Frag,1.000
818,8,223,249,,0.000,object,0.919,,0.000,Frag,1.000
819,8,202,248,,0.000,object,0.912,,0.000,Frag,1.000
820,8,182,246,,0.000,object,0.912,,0.000,Frag,1.000
821,8,163,242,,0.000,object,0.871,,0.000,Frag,0.972
822,8,128,232,,0.000,object,0.841,,0.000,Frag,0.890
823,8,120,219,,0.000,object,0.845,,0.000,Frag,0.994
824,8,110,205,,0.000,object,0.873,,0.000,Frag,0.996
825,8,98,188,,0.000,object,0.841,,0.000,Frag,0.998
827,8,97,150,,0.000,object,0.860,,0.000,Frag,0.791
828,8,95,133,,0.000,object,0.863,,0.000,Bead,0.923
829,8,99,123,,0.000,object,0.847,,0.000,Bead,0.987
830,8,102,119,,0.000,object,0.806,,0.000,Bead,1.000
831,8,109,118,,0.000,object,0.838,,0.000,Bead,0.983
850,9,124,851,,0.000,object,0.825,,0.000,Bead,0.997
851,9,98,852,,0.000,object,0.816,,0.000,Bead,0.996
852,9,87,853,,0.000,object,0.801,,0.000,Bead,0.650
863,10,71,838,,0.000,object,0.813,,0.000,Bead,0.913
869,10,92,745,,0.000,object,0.805,,0.000,Bead,1.000
870,10,114,746,,0.000,object,0.835,,0.000,Bead,1.000
871,10,135,748,,0.000,object,0.801,,0.000,Bead,0.993
873,10,184,756,,0.000,object,0.810,,0.000,Bead,0.990
875,10,214,766,,0.000,object,0.822,,0.000,Bead,0.927
875,11,231,116,,0.000,object,0.819,,0.000,Bead,0.816
876,11,235,112,,0.000,object,0.859,,0.000,Bead,0.522
877,10,248,759,,0.000,object,0.838,,0.000,Organic,0.557
877,11,235,107,,0.000,object,0.801,,0.000,Frag,0.662
878,10,257,757,,0.000,object,0.808,,0.000,Organic,0.722
880,11,243,105,,0.000,object,0.867,,0.000,Frag,0.637
880,10,277,745,,0.000,object,0.801,,0.000,Bead,0.985
890,12,162,655,,0.000,object,0.813,,0.000,Bead,1.000
891,12,134,653,,0.000,object,0.830,,0.000,Bead,1.000
892,12,118,646,,0.000,object,0.813,,0.000,Bead,1.000
893,12,104,638,,0.000,object,0.864,,0.000,Bead,0.999
894,12,90,626,,0.000,object,0.831,,0.000,Bead,0.997
895,12,82,607,,0.000,object,0.819,,0.000,Bead,0.999
896,12,81,591,,0.000,object,0.836,,0.000,Bead,0.846
897,12,82,578,,0.000,object,0.838,,0.000,Bead,0.750
898,12,85,565,,0.000,object,0.866,,0.000,Bead,0.929
899,12,93,560,,0.000,object,0.868,,0.000,Bead,0.991
900,12,99,555,,0.000,object,0.880,,0.000,Bead,1.000
901,12,115,550,,0.000,object,0.890,,0.000,Bead,0.882
902,12,130,549,,0.000,object,0.852,,0.000,Bead,1.000
906,12,234,552,,0.000,object,0.878,,0.000,Bead,1.000
907,12,254,546,,0.000,object,0.915,,0.000,Bead,0.999
914,13,190,460,,0.000,object,0.834,,0.000,Bead,0.994
915,13,156,457,,0.000,object,0.804,,0.000,Bead,0.998
916,13,121,445,,0.000,object,0.852,,0.000,Bead,0.997
917,13,109,436,,0.000,object,0.842,,0.000,Bead,0.989
918,13,88,421,,0.000,object,0.818,,0.000,Bead,0.999
