frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
642,3,129,312,Bead,0.827,,0.000,,0.000,,0.000
643,3,128,312,Bead,0.820,,0.000,,0.000,,0.000
644,3,129,313,Bead,0.821,,0.000,,0.000,,0.000
645,3,129,313,Bead,0.823,,0.000,,0.000,,0.000
646,3,129,312,Bead,0.827,,0.000,,0.000,,0.000
647,3,128,312,Bead,0.813,,0.000,,0.000,,0.000
648,3,129,313,Bead,0.819,,0.000,,0.000,,0.000
649,3,128,313,Bead,0.832,,0.000,,0.000,,0.000
650,3,128,313,Bead,0.823,,0.000,,0.000,,0.000
651,3,129,312,Bead,0.827,,0.000,,0.000,,0.000
652,3,129,313,Bead,0.802,,0.000,,0.000,,0.000
653,3,128,313,Bead,0.793,,0.000,,0.000,,0.000
654,3,127,312,Bead,0.805,,0.000,,0.000,,0.000
655,3,128,313,Bead,0.803,,0.000,,0.000,,0.000
656,3,128,313,Bead,0.806,,0.000,,0.000,,0.000
657,3,128,313,Bead,0.801,,0.000,,0.000,,0.000
658,3,129,313,Bead,0.825,,0.000,,0.000,,0.000
659,3,129,314,Bead,0.830,,0.000,,0.000,,0.000
660,3,129,313,Bead,0.824,,0.000,,0.000,,0.000
661,3,129,313,Bead,0.793,,0.000,,0.000,,0.000
662,3,128,314,Bead,0.800,,0.000,,0.000,,0.000
663,3,128,314,Bead,0.821,,0.000,,0.000,,0.000
664,3,129,314,Bead,0.840,,0.000,,0.000,,0.000
665,3,129,314,Bead,0.840,,0.000,,0.000,,0.000
666,3,128,314,Bead,0.813,,0.000,,0.000,,0.000
667,3,128,314,Bead,0.807,,0.000,,0.000,,0.000
668,3,128,314,Bead,0.823,,0.000,,0.000,,0.000
669,3,128,314,Bead,0.801,,0.000,,0.000,,0.000
670,3,127,314,Bead,0.792,,0.000,,0.000,,0.000
671,3,128,314,Bead,0.802,,0.000,,0.000,,0.000
672,3,128,313,Bead,0.820,,0.000,,0.000,,0.000
673,3,128,313,Bead,0.821,,0.000,,0.000,,0.000
674,3,127,314,Bead,0.803,,0.000,,0.000,,0.000
675,3,128,313,Bead,0.813,,0.000,,0.000,,0.000
676,3,128,314,Bead,0.816,,0.000,,0.000,,0.000
677,3,128,314,Bead,0.821,,0.000,,0.000,,0.000
678,3,128,314,Bead,0.827,,0.000,,0.000,,0.000
679,3,128,314,Bead,0.829,,0.000,,0.000,,0.000
680,3,128,314,Bead,0.820,,0.000,,0.000,,0.000
681,3,128,314,Bead,0.812,,0.000,,0.000,,0.000
682,3,128,314,Bead,0.823,,0.000,,0.000,,0.000
683,3,128,314,Bead,0.815,,0.000,,0.000,,0.000
684,3,128,314,Bead,0.802,,0.000,,0.000,,0.000
685,3,127,313,Bead,0.792,,0.000,,0.000,,0.000
686,3,128,314,Bead,0.813,,0.000,,0.000,,0.000
687,3,129,314,Bead,0.832,,0.000,,0.000,,0.000
688,3,128,314,Bead,0.836,,0.000,,0.000,,0.000
689,3,128,314,Bead,0.838,,0.000,,0.000,,0.000
